Date;Product Name;Category;Units Sold;Price;Revenue;Discount;Units Returned;Location;Platform
06/03/2023;Pre-Workout;Performance;162;1999;323838;2;0;USA;Walmart
06/03/2023;BCAA;Amino Acid;139;5402;750878;3;0;USA;Walmart
06/03/2023;Creatine;Performance;150;3844;57660;11;1;UK;Walmart
06/03/2023;Zinc;Mineral;132;5105;67386;22;0;Canada;Walmart
06/03/2023;Collagen Peptides;Protein;133;4041;537453;18;1;UK;iHerb
06/03/2023;Magnesium;Mineral;156;5677;885612;2;0;UK;Walmart
06/03/2023;Ashwagandha;Herbal;127;4963;630301;14;0;USA;Amazon
06/03/2023;Melatonin;Sleep Aid;141;3804;536364;6;0;USA;Walmart
06/03/2023;Biotin;Vitamin;159;3262;518658;3;3;Canada;iHerb
06/03/2023;Green Tea Extract;Fat Burner;152;3477;528504;24;3;Canada;Walmart
06/03/2023;Iron Supplement;Mineral;153;2615;400095;9;0;UK;Amazon
06/03/2023;Electrolyte Powder;Hydration;153;4868;744804;4;1;Canada;Walmart
13/03/2023;Whey Protein;Protein;137;179;24523;23;0;USA;Amazon
13/03/2023;Vitamin C;Vitamin;142;3292;467464;1;1;UK;Walmart
13/03/2023;Fish Oil;Omega;153;3819;584307;2;2;UK;Amazon
13/03/2023;Multivitamin;Vitamin;172;2709;465948;8;0;USA;Amazon
13/03/2023;Pre-Workout;Performance;155;3297;511035;23;0;USA;Amazon
13/03/2023;BCAA;Amino Acid;139;3514;488446;8;0;UK;iHerb
13/03/2023;Creatine;Performance;159;4438;705642;9;1;Canada;Walmart
13/03/2023;Zinc;Mineral;173;3501;605673;21;2;Canada;Walmart
13/03/2023;Collagen Peptides;Protein;142;4401;624942;22;0;Canada;Walmart
13/03/2023;Magnesium;Mineral;127;2164;274828;7;0;Canada;iHerb
13/03/2023;Ashwagandha;Herbal;138;567;78246;4;0;Canada;Walmart
13/03/2023;Melatonin;Sleep Aid;160;1524;24384;21;1;Canada;Walmart
13/03/2023;Biotin;Vitamin;141;5111;720651;19;3;UK;iHerb
13/03/2023;Green Tea Extract;Fat Burner;172;3119;536468;0;3;USA;Amazon
13/03/2023;Iron Supplement;Mineral;136;2647;359992;9;0;Canada;iHerb
13/03/2023;Electrolyte Powder;Hydration;144;1128;162432;1;0;UK;Walmart
20/03/2023;Whey Protein;Protein;145;2261;327845;22;1;Canada;Amazon
20/03/2023;Vitamin C;Vitamin;141;1711;241251;6;1;UK;Walmart
20/03/2023;Fish Oil;Omega;140;3457;48398;19;4;USA;Walmart
20/03/2023;Multivitamin;Vitamin;133;2598;345534;4;2;USA;Walmart
20/03/2023;Pre-Workout;Performance;160;3689;59024;1;2;USA;Walmart
20/03/2023;BCAA;Amino Acid;161;2327;374647;17;1;Canada;iHerb
20/03/2023;Creatine;Performance;152;2906;441712;18;3;UK;iHerb
20/03/2023;Zinc;Mineral;150;5278;79170;12;3;USA;iHerb
20/03/2023;Collagen Peptides;Protein;137;4287;587319;22;3;Canada;Walmart
20/03/2023;Magnesium;Mineral;155;2657;411835;25;1;UK;Amazon
20/03/2023;Ashwagandha;Herbal;159;4043;642837;1;4;USA;Walmart
20/03/2023;Melatonin;Sleep Aid;152;1038;157776;14;2;UK;Amazon
20/03/2023;Biotin;Vitamin;149;5873;875077;6;1;UK;Amazon
20/03/2023;Green Tea Extract;Fat Burner;125;290;36250;1;1;UK;Amazon
20/03/2023;Iron Supplement;Mineral;139;5937;825243;2;5;Canada;Walmart
20/03/2023;Electrolyte Powder;Hydration;157;3206;503342;2;1;USA;Amazon
27/03/2023;Whey Protein;Protein;157;2267;355919;22;1;UK;Walmart
27/03/2023;Vitamin C;Vitamin;139;3089;429371;19;1;Canada;iHerb
27/03/2023;Fish Oil;Omega;146;3922;572612;1;0;Canada;iHerb
27/03/2023;Multivitamin;Vitamin;168;5316;893088;9;2;UK;iHerb
27/03/2023;Pre-Workout;Performance;171;3835;655785;19;3;USA;iHerb
27/03/2023;BCAA;Amino Acid;151;4788;722988;21;2;USA;iHerb
27/03/2023;Creatine;Performance;148;2813;416324;3;0;USA;Walmart
27/03/2023;Zinc;Mineral;142;4443;630906;2;0;USA;Amazon
27/03/2023;Collagen Peptides;Protein;131;2339;306409;14;4;USA;Walmart
27/03/2023;Magnesium;Mineral;166;188;31208;7;0;UK;Amazon
27/03/2023;Ashwagandha;Herbal;161;3783;609063;6;1;UK;iHerb
27/03/2023;Melatonin;Sleep Aid;164;5355;87822;16;4;UK;Walmart
27/03/2023;Biotin;Vitamin;142;4451;632042;1;3;USA;iHerb
27/03/2023;Green Tea Extract;Fat Burner;146;5264;768544;16;0;USA;iHerb
27/03/2023;Iron Supplement;Mineral;151;4893;738843;8;1;UK;iHerb
27/03/2023;Electrolyte Powder;Hydration;162;1793;290466;1;1;UK;iHerb
03/04/2023;Whey Protein;Protein;174;2485;43239;6;3;Canada;Walmart
03/04/2023;Vitamin C;Vitamin;156;2885;45006;13;1;UK;Walmart
03/04/2023;Fish Oil;Omega;167;5543;925681;11;2;USA;Amazon
03/04/2023;Multivitamin;Vitamin;124;3385;41974;11;1;Canada;Amazon
03/04/2023;Pre-Workout;Performance;176;3259;573584;5;3;Canada;Amazon
03/04/2023;BCAA;Amino Acid;132;4486;592152;9;3;Canada;Amazon
03/04/2023;Creatine;Performance;152;3923;596296;11;1;USA;Amazon
03/04/2023;Zinc;Mineral;127;1989;252603;14;1;Canada;Walmart
03/04/2023;Collagen Peptides;Protein;154;3106;478324;21;1;USA;Amazon
03/04/2023;Magnesium;Mineral;155;4267;661385;21;4;Canada;iHerb
03/04/2023;Ashwagandha;Herbal;153;3819;584307;4;3;USA;iHerb
03/04/2023;Melatonin;Sleep Aid;170;2402;40834;4;2;Canada;iHerb
03/04/2023;Biotin;Vitamin;143;4355;622765;16;1;Canada;Amazon
03/04/2023;Green Tea Extract;Fat Burner;151;1281;193431;16;2;Canada;iHerb
03/04/2023;Iron Supplement;Mineral;161;2131;343091;24;6;USA;Walmart
03/04/2023;Electrolyte Powder;Hydration;142;2691;382122;24;0;UK;iHerb
10/04/2023;Whey Protein;Protein;150;263;39450;16;0;Canada;Walmart
10/04/2023;Vitamin C;Vitamin;162;2798;453276;8;1;USA;iHerb
10/04/2023;Fish Oil;Omega;135;1418;19143;21;0;UK;Walmart
10/04/2023;Multivitamin;Vitamin;142;3775;53605;3;3;USA;Amazon
10/04/2023;Pre-Workout;Performance;148;3505;51874;15;1;Canada;Amazon
10/04/2023;BCAA;Amino Acid;138;3201;441738;1;2;USA;Walmart
10/04/2023;Creatine;Performance;157;2694;422958;1;0;USA;Amazon
10/04/2023;Zinc;Mineral;140;5981;83734;18;0;UK;Amazon
10/04/2023;Collagen Peptides;Protein;148;5617;831316;15;0;USA;iHerb
10/04/2023;Magnesium;Mineral;153;2687;411111;1;2;UK;iHerb
10/04/2023;Ashwagandha;Herbal;172;4949;851228;4;1;USA;Amazon
10/04/2023;Melatonin;Sleep Aid;151;4175;630425;7;2;Canada;Walmart
10/04/2023;Biotin;Vitamin;162;1904;308448;16;5;UK;Amazon
10/04/2023;Green Tea Extract;Fat Burner;154;1086;167244;8;0;USA;Amazon
10/04/2023;Iron Supplement;Mineral;162;2293;371466;8;1;UK;iHerb
10/04/2023;Electrolyte Powder;Hydration;170;4281;72777;1;2;Canada;Amazon
17/04/2023;Whey Protein;Protein;146;4172;609112;15;1;UK;Amazon
17/04/2023;Vitamin C;Vitamin;135;3076;41526;16;3;UK;Amazon
17/04/2023;Fish Oil;Omega;116;1969;228404;13;1;Canada;Amazon
17/04/2023;Multivitamin;Vitamin;158;3972;627576;22;3;UK;iHerb
17/04/2023;Pre-Workout;Performance;169;1988;335972;0;2;Canada;Walmart
17/04/2023;BCAA;Amino Acid;174;4185;72819;19;4;UK;Walmart
17/04/2023;Creatine;Performance;144;3715;53496;1;0;USA;iHerb
17/04/2023;Zinc;Mineral;159;4735;752865;9;1;UK;Walmart
17/04/2023;Collagen Peptides;Protein;145;3812;55274;3;0;USA;Amazon
17/04/2023;Magnesium;Mineral;160;5795;92720;13;5;UK;iHerb
17/04/2023;Ashwagandha;Herbal;125;2747;343375;21;1;Canada;Walmart
17/04/2023;Melatonin;Sleep Aid;141;2873;405093;0;1;USA;iHerb
17/04/2023;Biotin;Vitamin;156;316;49296;1;2;USA;Amazon
17/04/2023;Green Tea Extract;Fat Burner;160;3101;49616;2;1;Canada;iHerb
17/04/2023;Iron Supplement;Mineral;136;3646;495856;24;0;Canada;iHerb
17/04/2023;Electrolyte Powder;Hydration;153;3581;547893;22;0;Canada;Amazon
24/04/2023;Whey Protein;Protein;144;2257;325008;8;2;USA;Walmart
24/04/2023;Vitamin C;Vitamin;137;3412;467444;11;4;USA;Amazon
24/04/2023;Fish Oil;Omega;153;3152;482256;11;3;UK;Walmart
24/04/2023;Multivitamin;Vitamin;168;1996;335328;12;3;UK;Walmart
24/04/2023;Pre-Workout;Performance;143;4541;649363;19;1;UK;iHerb
24/04/2023;BCAA;Amino Acid;146;4057;592322;18;1;UK;Amazon
24/04/2023;Creatine;Performance;156;2225;34710;18;1;Canada;iHerb
24/04/2023;Zinc;Mineral;157;3994;627058;11;2;USA;Walmart
24/04/2023;Collagen Peptides;Protein;142;503;71426;6;1;Canada;Amazon
24/04/2023;Magnesium;Mineral;156;452;70512;17;1;Canada;iHerb
24/04/2023;Ashwagandha;Herbal;146;1784;260464;17;0;USA;Amazon
24/04/2023;Melatonin;Sleep Aid;174;5288;920112;23;1;Canada;iHerb
24/04/2023;Biotin;Vitamin;164;1108;181712;2;0;USA;Walmart
24/04/2023;Green Tea Extract;Fat Burner;160;4369;69904;1;3;USA;Walmart
24/04/2023;Iron Supplement;Mineral;137;2122;290714;2;1;Canada;Walmart
24/04/2023;Electrolyte Powder;Hydration;137;2188;299756;9;1;USA;Walmart
01/05/2023;Whey Protein;Protein;142;5078;721076;4;0;USA;iHerb
01/05/2023;Vitamin C;Vitamin;144;3713;534672;9;2;UK;iHerb
01/05/2023;Fish Oil;Omega;146;5831;851326;13;5;UK;Amazon
01/05/2023;Multivitamin;Vitamin;143;1828;261404;1;1;UK;Walmart
01/05/2023;Pre-Workout;Performance;131;2691;352521;3;1;Canada;Amazon
01/05/2023;BCAA;Amino Acid;167;457;76319;15;1;UK;Amazon
01/05/2023;Creatine;Performance;140;3961;55454;9;0;Canada;Walmart
01/05/2023;Zinc;Mineral;133;3202;425866;16;1;Canada;Amazon
01/05/2023;Collagen Peptides;Protein;166;3404;565064;23;2;USA;Amazon
01/05/2023;Magnesium;Mineral;132;4936;651552;21;1;UK;Amazon
01/05/2023;Ashwagandha;Herbal;152;3196;485792;17;0;UK;Amazon
01/05/2023;Melatonin;Sleep Aid;155;1805;279775;1;2;Canada;Walmart
01/05/2023;Biotin;Vitamin;155;4066;63023;2;0;USA;Walmart
01/05/2023;Green Tea Extract;Fat Burner;148;3731;552188;16;1;UK;iHerb
01/05/2023;Iron Supplement;Mineral;150;1799;26985;1;0;USA;iHerb
01/05/2023;Electrolyte Powder;Hydration;144;3669;528336;2;2;USA;Walmart
08/05/2023;Whey Protein;Protein;159;5515;876885;23;1;UK;Amazon
08/05/2023;Vitamin C;Vitamin;143;1914;273702;22;2;USA;Amazon
08/05/2023;Fish Oil;Omega;159;1241;197319;13;2;Canada;Walmart
08/05/2023;Multivitamin;Vitamin;151;5089;768439;9;3;Canada;iHerb
08/05/2023;Pre-Workout;Performance;136;1217;165512;9;1;Canada;iHerb
08/05/2023;BCAA;Amino Acid;162;3184;515808;16;0;Canada;iHerb
08/05/2023;Creatine;Performance;137;4207;576359;19;1;UK;Amazon
08/05/2023;Zinc;Mineral;158;5817;919086;5;2;USA;Walmart
08/05/2023;Collagen Peptides;Protein;138;2731;376878;13;0;Canada;Walmart
08/05/2023;Magnesium;Mineral;122;2679;326838;5;1;Canada;Walmart
08/05/2023;Ashwagandha;Herbal;153;3116;476748;23;1;Canada;iHerb
08/05/2023;Melatonin;Sleep Aid;153;4666;713898;14;1;UK;Walmart
08/05/2023;Biotin;Vitamin;135;3446;46521;2;1;USA;Walmart
08/05/2023;Green Tea Extract;Fat Burner;150;1381;20715;9;3;Canada;Amazon
08/05/2023;Iron Supplement;Mineral;155;5227;810185;12;1;USA;Walmart
08/05/2023;Electrolyte Powder;Hydration;145;2628;38106;1;0;USA;Amazon
15/05/2023;Whey Protein;Protein;146;5357;782122;13;1;Canada;Walmart
15/05/2023;Vitamin C;Vitamin;135;4217;569295;6;0;USA;iHerb
15/05/2023;Fish Oil;Omega;155;4592;71176;9;2;UK;Amazon
15/05/2023;Multivitamin;Vitamin;159;3116;495444;15;1;USA;Walmart
15/05/2023;Pre-Workout;Performance;173;142;24566;22;1;USA;iHerb
15/05/2023;BCAA;Amino Acid;140;3886;54404;14;1;Canada;iHerb
15/05/2023;Creatine;Performance;158;491;77578;4;2;Canada;Amazon
15/05/2023;Zinc;Mineral;156;3408;531648;17;0;UK;Amazon
15/05/2023;Collagen Peptides;Protein;165;1744;28776;14;2;UK;Amazon
15/05/2023;Magnesium;Mineral;149;2642;393658;12;3;UK;Amazon
15/05/2023;Ashwagandha;Herbal;141;2488;350808;11;1;USA;iHerb
15/05/2023;Melatonin;Sleep Aid;145;4813;697885;18;2;USA;Amazon
15/05/2023;Biotin;Vitamin;114;4947;563958;13;1;USA;iHerb
15/05/2023;Green Tea Extract;Fat Burner;123;4192;515616;21;3;Canada;iHerb
15/05/2023;Iron Supplement;Mineral;150;5165;77475;13;1;UK;iHerb
15/05/2023;Electrolyte Powder;Hydration;169;5545;937105;5;2;UK;Amazon
22/05/2023;Whey Protein;Protein;164;4973;815572;5;3;USA;Walmart
22/05/2023;Vitamin C;Vitamin;154;3367;518518;17;2;USA;Amazon
22/05/2023;Fish Oil;Omega;147;3596;528612;13;0;UK;Amazon
22/05/2023;Multivitamin;Vitamin;171;3642;622782;2;1;UK;Amazon
22/05/2023;Pre-Workout;Performance;151;4798;724498;14;3;Canada;Amazon
22/05/2023;BCAA;Amino Acid;168;4627;777336;14;1;UK;Walmart
22/05/2023;Creatine;Performance;155;3083;477865;8;1;Canada;Amazon
22/05/2023;Zinc;Mineral;148;3492;516816;12;2;UK;iHerb
22/05/2023;Collagen Peptides;Protein;145;5391;781695;24;2;USA;Walmart
22/05/2023;Magnesium;Mineral;158;1736;274288;4;0;USA;Walmart
22/05/2023;Ashwagandha;Herbal;151;5141;776291;2;3;USA;iHerb
22/05/2023;Melatonin;Sleep Aid;127;4434;563118;23;1;UK;Amazon
22/05/2023;Biotin;Vitamin;153;266;40698;2;1;USA;Amazon
22/05/2023;Green Tea Extract;Fat Burner;163;3637;592831;5;0;UK;Walmart
22/05/2023;Iron Supplement;Mineral;150;3937;59055;1;0;UK;Walmart
22/05/2023;Electrolyte Powder;Hydration;152;1145;17404;14;3;Canada;Walmart
29/05/2023;Whey Protein;Protein;158;3962;625996;17;0;USA;iHerb
29/05/2023;Vitamin C;Vitamin;165;4725;779625;16;2;USA;iHerb
29/05/2023;Fish Oil;Omega;162;2639;427518;9;3;UK;iHerb
29/05/2023;Multivitamin;Vitamin;179;597;106863;17;0;UK;iHerb
29/05/2023;Pre-Workout;Performance;163;323;52649;8;1;Canada;Walmart
29/05/2023;BCAA;Amino Acid;148;4167;616716;2;1;USA;iHerb
29/05/2023;Creatine;Performance;139;4352;604928;23;0;Canada;Walmart
29/05/2023;Zinc;Mineral;165;4107;677655;2;1;Canada;iHerb
29/05/2023;Collagen Peptides;Protein;139;352;48928;2;2;USA;Amazon
29/05/2023;Magnesium;Mineral;153;3137;479961;24;2;Canada;Amazon
29/05/2023;Ashwagandha;Herbal;141;4057;572037;13;0;UK;Amazon
29/05/2023;Melatonin;Sleep Aid;163;4309;702367;2;1;Canada;Walmart
29/05/2023;Biotin;Vitamin;174;2428;422472;4;1;USA;iHerb
29/05/2023;Green Tea Extract;Fat Burner;145;5832;84564;9;0;UK;iHerb
29/05/2023;Iron Supplement;Mineral;168;5764;968352;17;4;USA;Amazon
29/05/2023;Electrolyte Powder;Hydration;138;3441;474858;11;1;Canada;iHerb
05/06/2023;Whey Protein;Protein;156;4672;728832;18;1;Canada;Amazon
05/06/2023;Vitamin C;Vitamin;172;2337;401964;2;3;Canada;Walmart
05/06/2023;Fish Oil;Omega;154;1819;280126;1;0;Canada;Walmart
05/06/2023;Multivitamin;Vitamin;148;2295;33966;22;1;Canada;Walmart
05/06/2023;Pre-Workout;Performance;158;2826;446508;12;0;USA;iHerb
05/06/2023;BCAA;Amino Acid;133;5697;757701;2;1;Canada;Walmart
05/06/2023;Creatine;Performance;181;4218;763458;24;5;USA;Amazon
05/06/2023;Zinc;Mineral;149;201;29949;22;3;UK;Amazon
05/06/2023;Collagen Peptides;Protein;154;470;72380;17;3;Canada;Walmart
05/06/2023;Magnesium;Mineral;157;2185;343045;19;1;USA;iHerb
05/06/2023;Ashwagandha;Herbal;142;4484;636728;23;0;UK;Amazon
05/06/2023;Melatonin;Sleep Aid;155;5518;85529;2;2;Canada;Walmart
05/06/2023;Biotin;Vitamin;161;5771;929131;21;1;UK;Walmart
05/06/2023;Green Tea Extract;Fat Burner;142;5836;828712;2;1;Canada;Amazon
05/06/2023;Iron Supplement;Mineral;152;2887;438824;8;1;UK;iHerb
05/06/2023;Electrolyte Powder;Hydration;156;1684;262704;2;2;Canada;iHerb
12/06/2023;Whey Protein;Protein;167;5469;913323;22;1;UK;Walmart
12/06/2023;Vitamin C;Vitamin;146;4576;668096;23;2;Canada;Amazon
12/06/2023;Fish Oil;Omega;154;2457;378378;24;1;USA;Amazon
12/06/2023;Multivitamin;Vitamin;131;467;61177;7;1;UK;Walmart
12/06/2023;Pre-Workout;Performance;149;4947;737103;8;3;USA;Amazon
12/06/2023;BCAA;Amino Acid;162;2624;425088;13;1;Canada;Amazon
12/06/2023;Creatine;Performance;144;3418;492192;21;0;Canada;Amazon
12/06/2023;Zinc;Mineral;153;3616;553248;5;2;UK;iHerb
12/06/2023;Collagen Peptides;Protein;129;3854;497166;23;1;UK;Walmart
12/06/2023;Magnesium;Mineral;134;1457;195238;5;0;USA;iHerb
12/06/2023;Ashwagandha;Herbal;150;3347;50205;23;2;Canada;iHerb
12/06/2023;Melatonin;Sleep Aid;128;4368;559104;22;0;USA;Amazon
12/06/2023;Biotin;Vitamin;162;373;60426;24;2;UK;iHerb
12/06/2023;Green Tea Extract;Fat Burner;165;3772;62238;15;1;Canada;Walmart
12/06/2023;Iron Supplement;Mineral;152;1717;260984;9;2;USA;iHerb
12/06/2023;Electrolyte Powder;Hydration;170;4214;71638;3;3;UK;iHerb
19/06/2023;Whey Protein;Protein;152;4972;755744;6;1;USA;Amazon
19/06/2023;Vitamin C;Vitamin;182;4415;80353;24;1;USA;Amazon
19/06/2023;Fish Oil;Omega;159;267;42453;1;3;Canada;Amazon
19/06/2023;Multivitamin;Vitamin;164;2763;453132;2;2;Canada;Amazon
19/06/2023;Pre-Workout;Performance;158;4653;735174;21;2;Canada;iHerb
19/06/2023;BCAA;Amino Acid;155;5511;854205;16;1;USA;Amazon
19/06/2023;Creatine;Performance;129;3719;479751;7;0;Canada;iHerb
19/06/2023;Zinc;Mineral;151;5002;755302;12;2;USA;Walmart
19/06/2023;Collagen Peptides;Protein;135;305;41175;2;2;Canada;Walmart
19/06/2023;Magnesium;Mineral;139;2217;308163;25;4;USA;Amazon
19/06/2023;Ashwagandha;Herbal;152;5007;761064;18;2;UK;iHerb
19/06/2023;Melatonin;Sleep Aid;155;4349;674095;18;1;Canada;Amazon
19/06/2023;Biotin;Vitamin;145;3529;511705;11;6;USA;Amazon
19/06/2023;Green Tea Extract;Fat Burner;154;267;41118;21;2;Canada;Amazon
19/06/2023;Iron Supplement;Mineral;157;3743;587651;16;2;UK;Walmart
19/06/2023;Electrolyte Powder;Hydration;170;5855;99535;17;5;UK;iHerb
26/06/2023;Whey Protein;Protein;163;3137;511331;6;0;Canada;iHerb
26/06/2023;Vitamin C;Vitamin;138;4599;634662;11;1;UK;Amazon
26/06/2023;Fish Oil;Omega;160;5876;94016;16;1;Canada;Walmart
26/06/2023;Multivitamin;Vitamin;143;2065;295295;1;5;USA;iHerb
26/06/2023;Pre-Workout;Performance;138;2762;381156;11;0;UK;Walmart
26/06/2023;BCAA;Amino Acid;147;3665;538755;2;2;UK;Amazon
26/06/2023;Creatine;Performance;152;3093;470136;1;0;USA;Amazon
26/06/2023;Zinc;Mineral;151;3341;504491;19;3;USA;Amazon
26/06/2023;Collagen Peptides;Protein;159;411;65349;2;2;Canada;Walmart
26/06/2023;Magnesium;Mineral;146;531;77526;15;1;Canada;Walmart
26/06/2023;Ashwagandha;Herbal;172;5858;1007576;3;2;UK;Amazon
26/06/2023;Melatonin;Sleep Aid;162;1455;23571;15;2;Canada;Walmart
26/06/2023;Biotin;Vitamin;158;4854;766932;17;1;UK;Amazon
26/06/2023;Green Tea Extract;Fat Burner;147;5767;847749;2;1;Canada;Walmart
26/06/2023;Iron Supplement;Mineral;143;3529;504647;15;0;UK;Walmart
26/06/2023;Electrolyte Powder;Hydration;161;5828;938308;5;2;USA;Amazon
03/07/2023;Whey Protein;Protein;147;3828;562716;2;0;Canada;Amazon
03/07/2023;Vitamin C;Vitamin;159;2945;468255;19;1;Canada;Walmart
03/07/2023;Fish Oil;Omega;168;2462;413616;14;1;USA;Amazon
03/07/2023;Multivitamin;Vitamin;147;5282;776454;13;1;USA;Amazon
03/07/2023;Pre-Workout;Performance;140;3579;50106;19;0;USA;iHerb
03/07/2023;BCAA;Amino Acid;139;2802;389478;1;2;Canada;Walmart
03/07/2023;Creatine;Performance;144;412;59328;6;2;USA;Amazon
03/07/2023;Zinc;Mineral;152;5049;767448;6;3;Canada;Amazon
03/07/2023;Collagen Peptides;Protein;152;5375;81700;2;2;Canada;Walmart
03/07/2023;Magnesium;Mineral;160;3737;59792;2;0;USA;iHerb
03/07/2023;Ashwagandha;Herbal;163;1847;301061;2;0;Canada;Amazon
03/07/2023;Melatonin;Sleep Aid;142;3977;564734;19;1;UK;Walmart
03/07/2023;Biotin;Vitamin;150;3493;52395;15;3;Canada;iHerb
03/07/2023;Green Tea Extract;Fat Burner;146;1018;148628;15;0;UK;Amazon
03/07/2023;Iron Supplement;Mineral;150;375;56250;7;2;UK;Amazon
03/07/2023;Electrolyte Powder;Hydration;141;4051;571191;4;3;Canada;iHerb
10/07/2023;Whey Protein;Protein;138;4662;643356;17;2;Canada;iHerb
10/07/2023;Vitamin C;Vitamin;141;4296;605736;11;2;Canada;Amazon
10/07/2023;Fish Oil;Omega;155;4905;760275;18;2;Canada;iHerb
10/07/2023;Multivitamin;Vitamin;136;2966;403376;7;0;UK;Amazon
10/07/2023;Pre-Workout;Performance;162;3827;619974;6;3;UK;iHerb
10/07/2023;BCAA;Amino Acid;138;5833;804954;18;5;UK;Amazon
10/07/2023;Creatine;Performance;155;2019;312945;8;0;UK;Walmart
10/07/2023;Zinc;Mineral;157;5076;796932;9;1;UK;Walmart
10/07/2023;Collagen Peptides;Protein;185;4606;85211;19;1;Canada;iHerb
10/07/2023;Magnesium;Mineral;150;486;72900;16;1;UK;iHerb
10/07/2023;Ashwagandha;Herbal;161;4768;767648;22;3;UK;iHerb
10/07/2023;Melatonin;Sleep Aid;161;5909;951349;9;2;UK;Amazon
10/07/2023;Biotin;Vitamin;157;1329;208653;19;2;USA;Walmart
10/07/2023;Green Tea Extract;Fat Burner;156;3448;537888;3;1;USA;iHerb
10/07/2023;Iron Supplement;Mineral;140;1813;25382;6;0;UK;Amazon
10/07/2023;Electrolyte Powder;Hydration;171;2984;510264;13;2;UK;iHerb
17/07/2023;Whey Protein;Protein;171;2478;423738;24;1;USA;Amazon
17/07/2023;Vitamin C;Vitamin;142;5979;849018;15;0;Canada;Amazon
17/07/2023;Fish Oil;Omega;129;3031;390999;15;1;Canada;Amazon
17/07/2023;Multivitamin;Vitamin;173;4469;773137;22;0;USA;iHerb
17/07/2023;Pre-Workout;Performance;140;1698;23772;13;1;UK;iHerb
17/07/2023;BCAA;Amino Acid;147;1784;262248;14;0;Canada;Walmart
17/07/2023;Creatine;Performance;143;5733;819819;1;0;UK;iHerb
17/07/2023;Zinc;Mineral;146;215;31390;15;0;UK;Amazon
17/07/2023;Collagen Peptides;Protein;149;3109;463241;0;5;UK;Amazon
17/07/2023;Magnesium;Mineral;145;2628;38106;12;1;Canada;Amazon
17/07/2023;Ashwagandha;Herbal;144;280;40320;22;2;Canada;iHerb
17/07/2023;Melatonin;Sleep Aid;135;5461;737235;18;0;USA;Walmart
17/07/2023;Biotin;Vitamin;166;327;54282;13;3;UK;iHerb
17/07/2023;Green Tea Extract;Fat Burner;124;3575;44330;12;1;USA;Amazon
17/07/2023;Iron Supplement;Mineral;149;2203;328247;7;3;USA;Walmart
17/07/2023;Electrolyte Powder;Hydration;128;4409;564352;13;2;Canada;Walmart
24/07/2023;Whey Protein;Protein;137;170;23290;1;0;Canada;Walmart
24/07/2023;Vitamin C;Vitamin;152;5706;867312;18;1;USA;Walmart
24/07/2023;Fish Oil;Omega;173;3806;658438;15;1;UK;Walmart
24/07/2023;Multivitamin;Vitamin;164;3774;618936;18;3;Canada;Walmart
24/07/2023;Pre-Workout;Performance;167;4216;704072;1;1;USA;iHerb
24/07/2023;BCAA;Amino Acid;169;5477;925613;3;3;USA;Amazon
24/07/2023;Creatine;Performance;177;3593;635961;19;2;USA;iHerb
24/07/2023;Zinc;Mineral;158;3471;548418;21;2;UK;iHerb
24/07/2023;Collagen Peptides;Protein;147;2967;436149;18;3;Canada;Walmart
24/07/2023;Magnesium;Mineral;141;177;24957;17;4;UK;Amazon
24/07/2023;Ashwagandha;Herbal;155;3767;583885;2;2;Canada;iHerb
24/07/2023;Melatonin;Sleep Aid;154;5494;846076;2;2;Canada;Amazon
24/07/2023;Biotin;Vitamin;153;3296;504288;2;0;Canada;Amazon
24/07/2023;Green Tea Extract;Fat Burner;124;4655;57722;13;1;USA;iHerb
24/07/2023;Iron Supplement;Mineral;132;2605;34386;7;2;USA;Walmart
24/07/2023;Electrolyte Powder;Hydration;152;4207;639464;7;2;Canada;iHerb
31/07/2023;Whey Protein;Protein;140;4912;68768;18;0;USA;Walmart
31/07/2023;Vitamin C;Vitamin;133;4883;649439;8;2;UK;Amazon
31/07/2023;Fish Oil;Omega;133;1094;145502;1;0;Canada;iHerb
31/07/2023;Multivitamin;Vitamin;149;3222;480078;1;1;Canada;iHerb
31/07/2023;Pre-Workout;Performance;160;4576;73216;9;1;UK;Walmart
31/07/2023;BCAA;Amino Acid;152;1544;234688;1;2;USA;iHerb
31/07/2023;Creatine;Performance;149;4225;629525;14;2;Canada;Amazon
31/07/2023;Zinc;Mineral;166;3484;578344;12;2;USA;Walmart
31/07/2023;Collagen Peptides;Protein;148;1082;160136;4;1;UK;Walmart
31/07/2023;Magnesium;Mineral;163;3613;588919;9;0;USA;Walmart
31/07/2023;Ashwagandha;Herbal;129;2738;353202;25;1;UK;iHerb
31/07/2023;Melatonin;Sleep Aid;140;5176;72464;5;2;UK;Walmart
31/07/2023;Biotin;Vitamin;129;3454;445566;11;4;UK;iHerb
31/07/2023;Green Tea Extract;Fat Burner;134;3646;488564;13;1;Canada;Amazon
31/07/2023;Iron Supplement;Mineral;158;3851;608458;14;2;USA;iHerb
31/07/2023;Electrolyte Powder;Hydration;130;2404;31252;13;2;Canada;Amazon
07/08/2023;Whey Protein;Protein;158;3956;625048;24;0;USA;Walmart
07/08/2023;Vitamin C;Vitamin;165;487;80355;7;1;Canada;Amazon
07/08/2023;Fish Oil;Omega;169;1315;222235;15;0;UK;Amazon
07/08/2023;Multivitamin;Vitamin;162;5374;870588;2;0;UK;Walmart
